,Filename,RelFreqNoun,RelFreqVerb,RelFreqAdj,RelFreqAdv,UniquePER,UniqueLOC,UniqueORG
99,0232.a2.txt,1564.89,1259.54,712.47,725.19,0,0,0
100,0234.a2.txt,1981.75,951.76,951.76,638.85,2,0,2
101,0235.a2.txt,2248.74,1256.28,917.09,489.95,0,0,1
102,0236.a2.txt,1527.27,1127.27,836.36,509.09,0,0,0
103,0237.a2.txt,1928.37,743.8,619.83,371.9,3,0,4
104,0238.a2.txt,1828.5,1273.64,567.47,504.41,0,0,0
105,1002.a2.txt,1740.17,1311.08,631.7,405.24,0,0,2
106,1003.a2.txt,1769.23,1065.93,824.18,384.62,3,0,1
107,1005.a2.txt,1688.56,984.99,984.99,572.23,4,0,1
108,1006.a2.txt,1645.89,1055.69,714.88,440.57,1,0,2
109,1007.a2.txt,2000.0,1238.1,595.24,404.76,0,0,3
110,1008.a2.txt,1825.98,1127.45,686.27,514.71,0,0,1
111,1009.a2.txt,1985.82,1193.85,697.4,319.15,0,2,0
112,1010.a2.txt,2015.73,993.12,953.79,471.98,0,1,2
113,1012.a2.txt,1914.62,1138.42,957.31,452.78,0,0,1
114,1013.a2.txt,1699.03,1116.5,813.11,582.52,0,0,1
115,1014.a2.txt,1848.96,1302.08,820.31,416.67,1,0,0
116,1016.a2.txt,1637.35,1353.18,622.46,514.21,0,0,1
117,1017.a2.txt,1805.56,885.42,954.86,503.47,3,2,6
118,1018.a2.txt,2052.98,1103.75,927.15,375.28,0,0,0
119,1019.a2.txt,2286.71,720.28,1111.89,342.66,1,1,1
120,1020.a2.txt,1712.0,1256.0,456.0,536.0,0,0,3
121,1021.a2.txt,1724.14,1083.74,751.23,369.46,2,0,1
122,1022.a2.txt,2227.6,1307.51,532.69,399.52,0,1,0
123,1023.a2.txt,1798.3,1032.81,765.49,789.79,2,0,0
124,1026.a2.txt,1480.62,1395.35,612.4,286.82,0,0,1
125,1029.a2.txt,2146.6,929.32,759.16,418.85,0,0,2
126,1031.a2.txt,2119.57,1014.49,706.52,326.09,0,0,2
127,1032.a2.txt,1397.33,1227.22,413.12,619.68,2,0,0
128,1034.a2.txt,1382.49,1025.35,817.97,460.83,0,0,1
129,1036.a2.txt,1679.39,1240.46,496.18,572.52,0,1,1
130,1039.a2.txt,864.93,1741.71,462.09,746.45,0,0,2
131,1041.a2.txt,1672.77,1391.94,634.92,476.19,2,0,3
132,1043.a2.txt,1372.55,1262.25,526.96,575.98,0,0,1
133,1044.a2.txt,1509.43,867.92,820.75,688.68,2,1,2
134,1048.a2.txt,2062.44,1135.29,700.09,444.65,0,0,1
135,1049.a2.txt,2483.49,1056.8,911.49,449.14,0,0,1
136,1050.a2.txt,1906.98,930.23,930.23,523.26,1,0,0
137,1055.a2.txt,1607.84,1307.19,836.6,418.3,0,0,1
138,1056.a2.txt,1847.6,1148.23,678.5,574.11,5,0,2
139,1057.a2.txt,1248.53,1189.63,683.16,435.81,1,0,0
140,1058.a2.txt,2230.43,1240.77,827.18,664.7,0,0,4
141,1060.a2.txt,1393.28,928.85,770.75,632.41,7,1,3
142,1061.a2.txt,1507.48,1323.36,747.99,586.88,0,0,0
143,1062.a2.txt,2059.5,1041.19,720.82,446.22,0,0,1
144,1064.a2.txt,1867.85,1080.05,698.86,711.56,0,0,3
145,1065.a2.txt,1680.37,1114.16,767.12,739.73,0,0,0
146,1067.a2.txt,2321.2,1267.25,1041.41,464.24,0,0,1
147,1068.a2.txt,1546.89,1047.5,913.52,341.05,0,1,10
148,1069.a2.txt,1989.58,833.33,750.0,520.83,3,0,6
149,1070.a2.txt,1866.03,1136.36,633.97,550.24,0,1,1
150,1072.a2.txt,2106.89,863.31,863.31,369.99,0,1,4
151,1074.a2.txt,1962.62,1100.73,893.04,508.83,0,0,0
152,1077.a2.txt,1828.64,1061.38,780.05,575.45,4,0,4
153,1078.a2.txt,1179.62,1260.05,723.86,563.0,0,0,2
154,1081.a2.txt,1664.91,1043.2,716.54,400.42,2,0,6
155,1088.a2.txt,1900.92,1140.55,956.22,460.83,0,0,0
156,1090.a2.txt,1971.1,1207.43,619.2,516.0,0,0,2
157,1092.a2.txt,1452.99,1221.0,561.66,695.97,1,0,1
158,1094.a2.txt,1594.72,1282.97,683.45,635.49,0,0,0
159,1095.a2.txt,1849.57,1405.67,604.19,394.57,0,0,0
160,1097.a2.txt,2080.29,1082.73,754.26,450.12,1,0,2
161,1098.a2.txt,1718.92,1318.92,691.89,378.38,4,0,1
162,1099.a2.txt,2066.93,1102.36,521.65,482.28,3,0,0
163,1100.a2.txt,1848.96,1380.21,703.12,585.94,1,1,1
164,1102.a2.txt,1831.8,1175.12,702.76,449.31,0,2,0
165,1103.a2.txt,1795.82,1193.11,676.51,627.31,0,0,0
166,1104.a2.txt,1972.7,1104.22,831.27,421.84,1,0,0
167,1105.a2.txt,1862.63,1105.94,593.71,547.15,0,0,0
168,1106.a2.txt,1953.9,911.09,790.34,559.82,3,1,7
169,1109.a2.txt,1906.84,1222.71,1062.59,320.23,0,0,0
170,1112.a2.txt,1557.73,1252.72,806.1,620.92,1,0,0
171,1121.a2.txt,1591.66,1042.81,801.32,515.92,3,0,1
172,2000.a2.txt,1969.7,1212.12,964.19,275.48,5,0,2
173,2005.a2.txt,2050.72,1190.74,716.65,474.09,1,0,2
174,2007.a2.txt,1830.21,1025.36,904.08,452.04,5,0,5
175,2009.a2.txt,1927.71,1044.18,896.92,348.06,0,0,1
176,2011.a2.txt,2366.79,805.45,867.41,545.23,0,0,2
177,2012.a2.txt,1766.2,1143.58,736.98,635.32,0,0,1
178,2013.a2.txt,2080.78,881.27,807.83,599.76,0,0,1
179,2014.a2.txt,1942.91,1123.39,819.52,534.07,0,1,3
180,2015.a2.txt,1965.92,760.16,615.99,301.44,2,0,0
181,2016.a2.txt,2092.05,1241.28,753.14,529.99,0,0,3
182,2017.a2.txt,1916.97,1172.16,854.7,586.08,0,0,0
183,2018.a2.txt,2371.87,1072.71,1036.95,441.0,2,0,1
184,2019.a2.txt,1519.38,1488.37,790.7,325.58,2,0,0
185,2020.a2.txt,2439.81,770.47,1187.8,337.08,0,0,2
186,2021.a2.txt,1797.35,1049.46,928.83,699.64,0,0,0
187,2022.a2.txt,1434.26,730.41,889.77,345.29,2,0,18
188,2023.a2.txt,1554.99,1213.65,745.89,417.19,0,1,3
189,2024.a2.txt,1681.53,1286.62,968.15,496.82,0,0,1
190,2026.a2.txt,1737.59,1087.47,626.48,425.53,0,0,2
191,2027.a2.txt,1876.75,980.39,882.35,392.16,1,0,0
192,2030.a2.txt,1485.03,1532.93,479.04,622.75,0,0,0
193,2031.a2.txt,1842.41,1066.05,996.52,648.9,0,0,0
194,2032.a2.txt,2055.8,1218.8,983.85,543.32,0,0,0
195,2034.a2.txt,2032.52,917.54,836.24,673.64,2,0,1
196,2035.a2.txt,1693.64,1262.14,787.49,550.16,1,0,0
197,2036.a2.txt,1652.08,1269.15,776.81,514.22,0,0,0
198,2038.a2.txt,2077.75,951.74,1058.98,482.57,1,0,1
199,2039.a2.txt,1997.7,1125.14,803.67,608.5,0,1,0
200,2040.a2.txt,1933.64,1121.28,720.82,400.46,6,0,2
201,2041.a2.txt,1697.86,868.98,868.98,307.49,0,1,5
202,2042.a2.txt,1821.86,1079.62,755.74,553.31,0,0,0
203,2044.a2.txt,1368.55,1140.46,732.29,324.13,3,1,2
204,2045.a2.txt,1815.35,1047.72,995.85,456.43,1,1,3
205,2046.a2.txt,2384.79,1059.91,1198.16,299.54,0,0,1
206,2047.a2.txt,2111.65,995.15,1237.86,364.08,0,0,2
207,2048.a2.txt,1792.56,992.11,698.99,518.6,0,0,2
208,2049.a2.txt,1639.19,1076.62,562.56,659.55,0,1,2
209,2050.a2.txt,2310.65,988.45,949.94,385.11,0,0,2
210,2055.a2.txt,1915.17,1195.37,629.82,359.9,0,0,1
211,2056.a2.txt,1385.04,1191.14,914.13,650.97,0,0,0
212,2057.a2.txt,1791.04,1149.25,716.42,597.01,0,1,0
213,2058.a2.txt,2071.01,994.08,769.23,544.38,1,0,2
214,2059.a2.txt,2250.0,1162.5,987.5,475.0,0,0,3
215,2060.a2.txt,1637.93,1264.37,675.29,617.82,0,0,1
216,2061.a2.txt,2100.27,975.61,880.76,596.21,0,0,0
217,2062.a2.txt,1628.19,1239.37,704.74,680.44,1,0,0
218,2063.a2.txt,1643.41,1178.29,945.74,666.67,0,0,0
219,2064.a2.txt,2087.19,1056.8,594.45,541.61,0,0,1
220,2065.a2.txt,1825.19,1092.54,1053.98,578.41,0,0,1
221,2066.a2.txt,2060.96,1103.05,783.74,551.52,0,0,0
222,2067.a2.txt,1336.76,1362.47,886.89,385.6,0,0,0
223,2068.a2.txt,1957.07,1174.24,618.69,694.44,1,0,0
224,2069.a2.txt,1749.68,1111.11,740.74,561.94,0,0,0
225,2070.a2.txt,1548.46,1111.11,744.68,425.53,1,1,2
226,2071.a2.txt,1479.59,1581.63,586.73,446.43,0,0,0
227,2072.a2.txt,1906.67,1160.0,506.67,600.0,0,0,0
228,2074.a2.txt,2007.21,961.54,949.52,516.83,2,1,7
229,2075.a2.txt,2020.62,907.22,1000.0,525.77,1,0,1
230,3001.a2.txt,1198.67,1320.75,554.94,488.35,0,0,3
231,3002.a2.txt,1648.65,1324.32,837.84,500.0,0,0,0
232,3003.a2.txt,2045.21,958.02,1097.95,419.81,0,0,2
233,3012.a2.txt,1485.41,1153.85,623.34,543.77,0,0,0
234,3013.a2.txt,1567.85,1357.05,724.64,303.03,0,0,2
235,3018.a2.txt,2006.69,1192.87,1036.79,624.3,1,0,2
236,3020.a2.txt,2073.9,893.92,727.06,333.73,2,1,0
237,3023.a2.txt,1675.06,1322.42,654.91,465.99,0,0,0
238,3026.a2.txt,2230.44,1109.94,634.25,465.12,0,0,1
239,3028.a2.txt,2285.32,803.32,831.02,443.21,1,0,3
240,3033.a2.txt,1883.91,1272.91,631.36,458.25,2,0,1
241,3035.a2.txt,1692.83,1188.34,728.7,392.38,0,0,4
242,3036.a2.txt,2298.39,1169.35,698.92,376.34,0,0,0
243,3037.a2.txt,2186.53,901.79,951.2,457.07,2,0,1
244,3040.a2.txt,1582.2,1334.98,568.6,556.24,0,0,1
245,3041.a2.txt,2226.19,1107.14,642.86,273.81,1,1,2
246,3042.a2.txt,1808.65,1231.98,917.43,733.94,0,0,0
247,3044.a2.txt,1430.38,1063.29,784.81,455.7,0,1,6
248,3045.a2.txt,1873.08,1095.19,931.42,429.89,0,0,1
249,3062.a2.txt,1694.54,1215.16,546.27,423.63,0,0,0
250,3063.a2.txt,1689.04,1006.71,872.48,536.91,1,1,3
251,3064.a2.txt,1941.03,1081.08,823.1,393.12,0,0,0
252,3065.a2.txt,2325.91,1169.92,1016.71,543.18,1,0,0
253,3067.a2.txt,1939.71,1127.13,733.94,366.97,1,1,0
254,3068.a2.txt,1792.34,1075.4,692.21,519.16,0,1,1
255,3072.a2.txt,1870.82,991.09,824.05,612.47,1,0,0
256,4001.a2.txt,1718.56,1344.96,709.84,498.13,0,0,0
257,4002.a2.txt,2169.37,1125.29,638.05,371.23,0,0,0
258,4003.a2.txt,1843.14,1359.48,562.09,444.44,0,0,0
259,4004.a2.txt,2205.13,1128.21,705.13,423.08,0,0,0
260,4005.a2.txt,2184.79,981.71,991.34,394.61,0,0,1
261,4006.a2.txt,2082.26,1015.42,951.16,398.46,0,0,1
262,4008.a2.txt,1565.5,1134.19,670.93,798.72,0,0,0
263,4009.a2.txt,1714.59,1214.06,511.18,383.39,0,0,0
264,4010.a2.txt,2020.2,1098.48,1010.1,505.05,0,0,0
265,4011.a2.txt,2101.74,1325.3,589.02,441.77,1,0,2
266,4012.a2.txt,2012.42,1204.97,819.88,422.36,0,0,1
267,4013.a2.txt,2044.49,1154.66,805.08,413.14,2,0,0
268,4014.a2.txt,2123.12,917.09,816.58,502.51,1,0,4
269,4015.a2.txt,2184.87,996.4,804.32,408.16,0,0,2
270,4016.a2.txt,1541.92,1422.16,673.65,374.25,0,0,0
271,4017.a2.txt,1938.56,900.42,900.42,709.75,2,0,1
272,4018.a2.txt,1761.08,1194.58,615.76,492.61,0,0,1
273,4019.a2.txt,1587.71,1485.28,806.66,550.58,0,0,0
274,4020.a2.txt,1631.3,981.43,755.97,490.72,4,0,3
275,4021.a2.txt,1603.43,1248.47,563.04,514.08,0,0,1
276,4022.a2.txt,1945.58,1292.52,585.03,435.37,0,0,0
277,4023.a2.txt,1526.1,1445.78,548.86,495.31,0,0,0
278,4024.a2.txt,1808.25,983.01,873.79,618.93,0,0,0
279,4025.a2.txt,1829.61,1117.32,740.22,726.26,0,0,0
280,4026.a2.txt,2145.5,974.11,875.46,468.56,4,1,1
281,4027.a2.txt,2040.82,922.8,940.55,443.66,0,0,1
282,4028.a2.txt,1901.76,1272.04,717.88,579.35,1,0,1
283,4029.a2.txt,1940.93,1251.76,562.59,421.94,1,0,2
284,4030.a2.txt,1929.18,989.01,622.71,757.02,1,0,0
285,4032.a2.txt,2027.6,1019.11,976.65,552.02,0,1,1
286,4033.a2.txt,1255.66,1368.78,633.48,599.55,0,0,0
287,4035.a2.txt,2108.18,1234.4,707.35,665.74,0,0,2
288,4036.a2.txt,1614.17,1194.23,853.02,944.88,1,0,1
289,4037.a2.txt,2279.13,1049.94,614.6,256.08,0,0,0
290,4039.a2.txt,1495.8,1176.47,621.85,420.17,2,0,0
291,4040.a2.txt,1683.94,1088.08,518.13,453.37,1,0,0
292,4041.a2.txt,1732.28,1462.32,652.42,416.2,0,0,0
293,4042.a2.txt,1997.35,1177.25,595.24,291.01,0,0,0
294,4043.a2.txt,1318.82,1254.8,883.48,755.44,0,0,0
295,4044.a2.txt,1891.03,1346.15,689.1,496.79,3,0,1
296,4045.a2.txt,1585.08,979.02,745.92,687.65,0,0,2
297,4048.a2.txt,2162.16,900.9,926.64,527.67,0,0,0
298,5001.a2.txt,1878.38,756.76,797.3,567.57,5,0,1
299,5002.a2.txt,1493.21,1266.97,644.8,520.36,0,1,1
300,5003.a2.txt,1872.46,1017.64,1031.21,651.29,0,0,1
301,5004.a2.txt,1483.44,1245.03,463.58,410.6,1,0,2
302,5005.a2.txt,1736.53,1125.75,622.75,455.09,0,0,0
303,5006.a2.txt,2122.99,1054.17,1317.72,336.75,0,0,2
304,5007.a2.txt,2070.71,1060.61,833.33,252.53,0,0,0
305,5008.a2.txt,2185.34,1078.84,982.02,470.26,0,0,0
306,5010.a2.txt,1586.35,923.69,793.17,692.77,2,2,6
307,5011.a2.txt,1645.24,1053.98,835.48,668.38,3,1,1
308,5012.a2.txt,2448.56,1183.13,874.49,586.42,0,0,2
309,5013.a2.txt,1622.46,1123.24,733.23,530.42,5,1,1
310,5014.a2.txt,1737.45,1274.13,540.54,411.84,0,0,0
311,5016.a2.txt,1710.91,1224.19,619.47,191.74,0,0,0
312,5017.a2.txt,1804.25,1096.7,966.98,613.21,2,0,0
313,5018.a2.txt,1756.92,1107.1,842.36,613.72,0,0,0
314,5020.a2.txt,1756.37,1090.65,849.86,481.59,0,0,0
315,5021.a2.txt,1829.69,1162.26,621.4,460.3,0,0,0
316,5022.a2.txt,1860.16,923.48,1002.64,554.09,0,0,0
317,5023.a2.txt,1596.05,1214.69,663.84,692.09,0,0,0
318,5024.a2.txt,1535.33,869.57,692.93,611.41,2,1,5
319,5025.a2.txt,1868.9,1059.97,655.51,697.35,4,0,0
320,5026.a2.txt,1695.12,1036.59,841.46,621.95,0,1,7
321,5027.a2.txt,1417.43,1118.34,676.2,481.14,0,0,0
322,5028.a2.txt,1439.39,946.97,618.69,606.06,0,1,4
323,5029.a2.txt,1914.62,1228.98,672.7,478.65,1,0,1
324,5030.a2.txt,1867.55,980.13,860.93,543.05,2,0,0
325,5031.a2.txt,2284.58,996.05,711.46,664.03,0,0,0
326,5032.a2.txt,2145.75,1052.63,863.7,580.3,0,1,0
327,5033.a2.txt,1530.74,1329.99,577.16,464.24,0,0,1
328,5034.a2.txt,1801.57,1279.37,835.51,496.08,1,0,1
329,5035.a2.txt,1965.01,1197.85,874.83,726.78,0,0,1
330,5036.a2.txt,2101.74,1044.18,896.92,294.51,0,0,0
331,5037.a2.txt,1910.67,992.56,781.64,533.5,0,0,0
332,5038.a2.txt,1958.76,1056.7,953.61,541.24,1,0,0
333,5039.a2.txt,1842.78,953.61,824.74,425.26,1,1,5
334,5040.a2.txt,2101.06,1210.11,638.3,531.91,0,0,2
335,5041.a2.txt,1847.22,1305.56,708.33,430.56,0,0,0
336,5042.a2.txt,2269.33,1147.13,760.6,336.66,0,0,0
337,5043.a2.txt,1881.58,1368.42,657.89,723.68,0,0,0
338,5044.a2.txt,2668.43,1202.11,620.87,422.72,0,0,0
339,5045.a2.txt,1973.04,992.65,833.33,428.92,1,9,4
340,5046.a2.txt,1796.25,1300.27,831.1,603.22,0,0,0
341,5047.a2.txt,2023.39,1239.77,666.67,538.01,0,0,0
342,5048.a2.txt,1580.88,1286.76,575.98,563.73,0,0,0
343,5049.a2.txt,1847.67,1156.56,677.01,705.22,0,2,1
